word_length,id,word,rescaling,global_avg_cos_dist,global_avg_norm_edit_dist,local_avg_cos_dist,local_avg_raw_edit_dist
3,2440,cup,abs,0.9894887606608411,0.9405689066904022,0.9894574364925781,2.84375
3,951,men,abs,0.9739282039971963,0.8596936656282451,0.9735177664578125,2.64453125
3,104,art,abs,0.9833123623320872,0.8549080255155022,0.98628785728125,2.765625
3,1690,air,abs,0.9867166675500313,0.8483110814419227,0.9885467444601563,2.76171875
3,5665,you,abs,0.9660387779480374,0.9304346536122237,0.9540155667898438,2.8359375
3,879,law,abs,0.9868738768689719,0.8987138406764575,0.9906620882183593,2.71875
3,3634,man,abs,0.9517802863828347,0.861995994659546,0.9569451073011719,2.61328125
3,1645,win,abs,0.9788744351962616,0.882454383622608,0.958813456140625,2.73046875
3,5430,san,abs,0.988645010923458,0.8495712802254859,0.9901842042238281,2.59375
3,3995,red,abs,0.9689368118419939,0.8533429758196114,0.9676695429335938,2.7109375
3,5086,jpg,abs,0.9897267204394081,0.9657662067942441,0.9906334000933594,2.9140625
3,1024,non,abs,0.9571877419968847,0.8864945853730901,0.9654228556707031,2.6796875
3,17,act,abs,0.9759018022852026,0.8825196558374128,0.98355280493125,2.8046875
3,1332,run,abs,0.9599951195819937,0.8786975226227562,0.9566821439296875,2.73046875
3,2134,per,abs,0.9676299269026167,0.8670219551995254,0.9710055567328124,2.73828125
3,749,how,abs,0.9227914806366043,0.9242226672600504,0.9315377617546875,2.796875
3,621,few,abs,0.904237495162461,0.9076628096721556,0.9324043225179688,2.7734375
3,2241,sea,abs,0.9714545203884735,0.8554561637739208,0.9774288621898438,2.734375
3,168,big,abs,0.9587890507701559,0.9089066904020173,0.9405290527347656,2.78125
3,5122,los,abs,0.9837409208084111,0.875648271769767,0.9821542999679687,2.734375
3,2901,car,abs,0.9684023267177571,0.8656275033377837,0.9711909638363282,2.70703125
3,5604,van,abs,0.9883647291144237,0.8709976264649161,0.9838259582218749,2.65234375
3,2804,bay,abs,0.9881039335191277,0.9013862928348909,0.9910409704542968,2.66796875
3,2045,low,abs,0.9409971918107165,0.9146632547099837,0.9565439141609375,2.765625
3,4270,ten,abs,0.9503440210410904,0.8486144488948227,0.9543425509742187,2.65625
3,3345,get,abs,0.9137730115208722,0.8728519507491471,0.9005329237124999,2.69921875
3,3580,lee,abs,0.970901571131028,0.8636048064085448,0.9574675503675782,2.734375
3,3150,don,abs,0.9496888767042992,0.8802358700489542,0.9241715387800781,2.640625
3,2360,via,abs,0.9600262257727414,0.8968068535825545,0.9620661282101562,2.8359375
3,13011,sir,abs,0.9822467905019002,0.8719767096869901,0.983394031578125,2.76953125
3,960,mid,abs,0.9465107977306231,0.896031746031746,0.9553524616039063,2.7734375
3,7716,iii,abs,0.9643841464623053,0.9337242248924492,0.9646445581484375,2.8359375
3,2415,bar,abs,0.9885901868409346,0.8728371161548731,0.9904961784257813,2.68359375
3,11331,com,abs,0.9757399120834267,0.911232013054443,0.9674284699347656,2.76171875
3,1075,our,abs,0.9436054664683801,0.8919396232013055,0.9428237041140625,2.87109375
3,1344,saw,abs,0.9263987018539253,0.8940023735350838,0.9440968266132812,2.703125
3,5356,put,abs,0.9338595571584735,0.9133385254413292,0.9415691162550781,2.77734375
3,1551,too,abs,0.899298473605296,0.911058448301439,0.9081813503511719,2.77734375
3,597,far,abs,0.9360528366425855,0.8750801068090788,0.9491814112769531,2.72265625
3,3413,hit,abs,0.9540212897466044,0.8862958018098205,0.951370177059375,2.74609375
3,4304,tom,abs,0.9331276774521495,0.9051379617267468,0.9122582150648437,2.765625
